date_count	date_digitalisation	hunting_ground	counter_name	type_obs	organisation_id	x_lambert	y_lambert
20142	20184	10200017	Romain Champkin	1	5	49070.2	171943
20142	20184	10200017	Romain Champkin	7	5	50552.3	170938
20142	20184	10200017	Romain Champkin	4	5	50320.7	171067
20155	20184	10200017	Romain Champkin	4	5	49034.8	171843
20149	20184	10200086	Romain Champkin	4	5	49115	169513
20176	20184	10300022	Florinda Ducker	8	6	35296.4	182600
20176	20184	10300022	Florinda Ducker	8	6	35508.1	183013
20176	20184	10300022	Florinda Ducker	8	6	34695.9	181319
20176	20184	10300027	Huntley MacMeanma	7	6	37000.3	180456
20147	20184	10500066	Brandi Greenless	7	3	55664.4	197755
20147	20184	10500066	Brandi Greenless	4	3	55490	197309
20176	20184	10300027	Huntley MacMeanma	6	6	37022.6	179971
20155	20184	10500066	Brandi Greenless	7	3	55805.9	197588
20169	20184	10500066	Brandi Greenless	2	3	55841.5	197316
20176	20184	10300018	Babita Kleinerman	3	6	35651.7	184704
20176	20184	10500066	Brandi Greenless	5	3	56641.5	199712
20176	20184	10300018	Babita Kleinerman	5	6	35497.9	183815
20159	20184	10300020	Jerad Bussey	2	6	34572	184022
20159	20184	10300020	Jerad Bussey	3	6	35095.8	183060
20159	20184	10300020	Jerad Bussey	7	6	34847.9	183344
20159	20184	10300020	Jerad Bussey	1	6	35487.2	183563
20159	20184	10300020	Jerad Bussey	1	6	36047.7	183760
20159	20184	10300020	Jerad Bussey	3	6	34689.9	182676
20159	20184	10300020	Jerad Bussey	6	6	34458.7	183572
20159	20184	10300020	Jerad Bussey	5	6	35406.6	183030
20166	20184	10300020	Jerad Bussey	4	6	36401.8	183511
20166	20184	10300020	Jerad Bussey	4	6	34682	183097
20166	20184	10300020	Jerad Bussey	1	6	35909.2	184329
20171	20184	10300020	Jerad Bussey	6	6	34344.1	183476
20171	20184	10300020	Jerad Bussey	8	6	34810.3	183190
20171	20184	10300020	Jerad Bussey	7	6	35817.5	183891
20171	20184	10300020	Jerad Bussey	7	6	34653.6	182324
20177	20184	10300020	Jerad Bussey	2	6	34718.1	184203
20177	20184	10300020	Jerad Bussey	6	6	35562.8	182965
20144	20185	10200115	Shane Iglesias	1	5	52044.2	171205
20127	20185	10200032	Shane Iglesias	3	5	58820	166319
20127	20185	10200032	Shane Iglesias	4	5	59364.9	166774
20137	20185	10200032	Shane Iglesias	8	5	57168.3	166917
20176	20185	10200032	Shane Iglesias	3	5	57288.7	167510
20130	20185	10200031	Shane Iglesias	3	5	53123.4	169894
20165	20185	10200031	Shane Iglesias	4	5	54152.8	169999
20122	20185	10200031	Shane Iglesias	7	5	54850.7	169911
20130	20185	10200031	Shane Iglesias	8	5	55250.6	169755
20130	20185	10200031	Shane Iglesias	7	5	54586.8	169956
20177	20185	10200031	Shane Iglesias	8	5	54481.2	170634
20177	20185	10200031	Shane Iglesias	2	5	55124	170363
20123	20185	10200031	Shane Iglesias	1	5	54963	169028
20123	20185	10200031	Shane Iglesias	7	5	55267.7	169594
20123	20185	10200031	Shane Iglesias	3	5	54839.8	169907
20134	20185	10200032	Shane Iglesias	4	5	57299.1	166080
20134	20185	10200032	Shane Iglesias	4	5	56900	166604
20137	20185	10200032	Shane Iglesias	8	5	57833.7	165051
20137	20185	10200032	Shane Iglesias	7	5	57273.6	164576
20162	20185	10200032	Shane Iglesias	4	5	57589.9	165876
20151	20185	10300023	Dante Caitlin	4	6	37204.4	181970
20157	20185	10200042	Sergei Mitchenson	3	5	50705.5	172436
20151	20185	10300023	Dante Caitlin	2	6	35036.4	182640
20177	20185	10200042	Arabel Siddele	4	5	50663	173292
20131	20185	10200048	Arabel Siddele	3	5	48775.5	173556
20151	20185	10300025	Dante Caitlin	1	6	35329.9	181191
20147	20185	10200048	Sergei Mitchenson	7	5	49019.4	171922
20159	20185	10300025	Dante Caitlin	4	6	35347.4	180404
20157	20185	10200048	Arabel Siddele	6	5	49056.7	172633
20177	20185	10200048	Sergei Mitchenson	7	5	49168.2	173386
20159	20185	10300023	Dante Caitlin	1	6	34874.4	182239
20124	20185	10300023	Dante Caitlin	2	6	35284.5	181846
20124	20185	10300023	Dante Caitlin	5	6	35164.5	181940
20124	20185	10300023	Dante Caitlin	8	6	35882.7	182634
20124	20185	10300023	Dante Caitlin	1	6	37133.5	182820
20124	20185	10300023	Dante Caitlin	7	6	36270.9	183381
20155	20184	10200017	Romain Champkin	8	5	49440.4	170582
20155	20184	10200017	Romain Champkin	3	5	50153.6	172034
20155	20184	10200017	Romain Champkin	5	5	50433.1	170394
20142	20184	10200086	Romain Champkin	7	5	48889.1	169876
20176	20184	10300022	Florinda Ducker	2	6	35453.6	182912
20176	20184	10300022	Florinda Ducker	4	6	35772.8	182077
20176	20184	10300022	Florinda Ducker	3	6	35761.5	181897
20176	20184	10300022	Florinda Ducker	7	6	35167.1	182310
20176	20184	10300022	Florinda Ducker	8	6	34926.1	182626
20176	20184	10300022	Florinda Ducker	2	6	35139.7	181836
20176	20184	10300022	Florinda Ducker	8	6	34701.6	181802
20176	20184	10300027	Huntley MacMeanma	5	6	37316.1	180565
20176	20184	10300027	Huntley MacMeanma	1	6	37070.8	179746
20147	20184	10500066	Brandi Greenless	5	3	56324	198518
20147	20184	10500066	Brandi Greenless	7	3	55917.2	198120
20176	20184	10300027	Huntley MacMeanma	7	6	37252.6	180134
20176	20184	10300027	Huntley MacMeanma	4	6	37394.2	179755
20155	20184	10500066	Brandi Greenless	5	3	55595.1	198998
20169	20184	10500066	Brandi Greenless	7	3	55819.9	197417
20169	20184	10500066	Brandi Greenless	4	3	55178.5	198493
20169	20184	10500066	Brandi Greenless	7	3	56368.3	198622
20169	20184	10500066	Brandi Greenless	6	3	55979.7	199494
20169	20184	10500066	Brandi Greenless	4	3	56068.3	199937
20169	20184	10500066	Brandi Greenless	7	3	55810.9	199047
20176	20184	10300018	Babita Kleinerman	2	6	35989.6	184339
20176	20184	10300018	Babita Kleinerman	7	6	35671	183624
20159	20184	10300020	Jerad Bussey	8	6	36065.4	182362
20159	20184	10300020	Jerad Bussey	4	6	34719.1	182820
20159	20184	10300020	Jerad Bussey	1	6	35088.5	183236
20159	20184	10300020	Jerad Bussey	5	6	34643.7	183175
20166	20184	10300020	Jerad Bussey	8	6	36173.9	183135
20166	20184	10300020	Jerad Bussey	4	6	35367.7	182347
20171	20184	10300020	Jerad Bussey	2	6	35039.5	183858
20177	20184	10300020	Jerad Bussey	1	6	35740	184506
20177	20184	10300020	Jerad Bussey	1	6	36498.1	182867
20177	20184	10300020	Jerad Bussey	5	6	35121.4	183867
20144	20185	10200115	Shane Iglesias	7	5	52173.7	171563
20120	20185	10200032	Shane Iglesias	2	5	59206.6	167455
20127	20185	10200032	Shane Iglesias	5	5	57856.2	165848
20150	20185	10200032	Shane Iglesias	7	5	58089.4	166006
20156	20185	10200032	Shane Iglesias	5	5	58298.1	167393
20151	20185	10200031	Shane Iglesias	5	5	53012.3	170614
20177	20185	10200031	Shane Iglesias	4	5	55211.3	168545
20177	20185	10200031	Shane Iglesias	1	5	55103.7	169801
20134	20185	10200032	Shane Iglesias	8	5	57666.1	166135
20162	20185	10200032	Shane Iglesias	6	5	57844.1	165379
20124	20185	10300025	Dante Caitlin	1	6	35151.8	180328
20124	20185	10300025	Dante Caitlin	5	6	35784.6	181635
20147	20185	10200042	Arabel Siddele	6	5	49714.8	173644
20147	20185	10200042	Arabel Siddele	3	5	50049.8	173987
20157	20185	10200042	Sergei Mitchenson	6	5	49409.1	174380
20157	20185	10200042	Sergei Mitchenson	2	5	50192.5	173155
20157	20185	10200042	Sergei Mitchenson	6	5	50385.4	172844
20151	20185	10300023	Dante Caitlin	7	6	35782.8	181418
20177	20185	10200042	Arabel Siddele	4	5	49820.6	172725
20147	20185	10200048	Sergei Mitchenson	5	5	49320.8	172325
20147	20185	10200048	Sergei Mitchenson	5	5	49528.5	173374
20159	20185	10300025	Dante Caitlin	5	6	35309	181105
20157	20185	10200048	Arabel Siddele	3	5	48845.4	172372
20173	20185	10300025	Dante Caitlin	1	6	35528	179685
20173	20185	10300025	Dante Caitlin	4	6	35193.2	180672
20177	20185	10200048	Sergei Mitchenson	5	5	49272.2	173076
20159	20185	10300023	Dante Caitlin	7	6	36492.3	182092
20163	20185	10300023	Dante Caitlin	6	6	35511.4	181040
20163	20185	10300023	Dante Caitlin	7	6	36880.2	181514
20124	20185	10300023	Dante Caitlin	7	6	36076.7	182717
20124	20185	10300023	Dante Caitlin	7	6	36527.2	183062
20115	20185	10500056	Aleda McGloin	5	3	64109.5	194170
20115	20185	10500056	Aleda McGloin	3	3	65035.7	194440
20115	20185	10500056	Aleda McGloin	2	3	64400.7	193572
20150	20185	10500056	Aleda McGloin	2	3	63631.1	195210
20170	20185	10500056	Aleda McGloin	1	3	65006.2	194461
20170	20185	10500056	Aleda McGloin	7	3	65354.1	194041
20132	20183	10200079	Prentiss Shambroke	1	5	42069.9	158354
20132	20183	10200079	Prentiss Shambroke	8	5	41774.7	158119
20132	20183	10200079	Prentiss Shambroke	7	5	39530.2	158312
20165	20183	10200079	Prentiss Shambroke	7	5	42876.7	157852
20165	20183	10200079	Prentiss Shambroke	7	5	41686.5	158380
20165	20183	10200079	Prentiss Shambroke	7	5	41777.3	157999
20166	20183	10200120	Prentiss Shambroke	1	5	40794.7	158868
20155	20183	10500039	Ruthann Condon	6	3	53808	199585
20169	20183	10500039	Ruthann Condon	3	3	54144.4	199780
20169	20183	10500039	Ruthann Condon	3	3	54490.8	199889
20169	20183	10500039	Ruthann Condon	7	3	53808.2	200398
20169	20183	10500039	Ruthann Condon	7	3	54972.2	201253
20169	20183	10500039	Ruthann Condon	8	3	54134.8	200446
20169	20183	10500039	Ruthann Condon	1	3	54261.5	201045
20142	20184	10500087	Alexei Tamlett	6	3	66242.4	201954
20156	20184	10500087	Alexei Tamlett	4	3	65853.2	201018
20135	20184	10500086	Otha Skypp	3	3	65819.8	206099
20135	20184	10500086	Otha Skypp	6	3	64483.8	204966
20135	20184	10500086	Otha Skypp	7	3	65481.7	205426
20170	20184	10500086	Otha Skypp	2	3	65884	205969
20170	20184	10500086	Otha Skypp	5	3	64330.6	205968
20149	20184	10500086	Otha Skypp	6	3	64605.1	205946
20149	20184	10500086	Otha Skypp	6	3	63952.3	204721
20149	20184	10500086	Otha Skypp	8	3	63955.3	204789
20149	20184	10500086	Otha Skypp	7	3	63782.4	205037
20156	20184	10500086	Otha Skypp	5	3	64022.4	205348
20156	20184	10500086	Otha Skypp	7	3	64499.2	204743
20135	20184	10500105	Levon Ruttgers	8	3	60667	200287
20142	20184	10500105	Levon Ruttgers	5	3	59918	199674
20142	20184	10500105	Levon Ruttgers	5	3	60091.7	199564
20149	20184	10500105	Levon Ruttgers	4	3	59808.9	200002
20156	20184	10500105	Levon Ruttgers	2	3	60406.8	199065
20135	20184	10300032	Elwyn Geane	1	6	30489.5	180130
20142	20184	10300032	Elwyn Geane	3	6	30403.7	180442
20142	20184	10300032	Elwyn Geane	8	6	31091.3	179896
20156	20184	10300032	Elwyn Geane	2	6	31712.4	179842
20142	20184	10300015	Townsend Geddes	1	6	31399.6	184016
20142	20184	10300015	Townsend Geddes	8	6	30668.6	183319
20149	20184	10300015	Townsend Geddes	7	6	31005.6	183990
20149	20184	10300015	Townsend Geddes	1	6	31912.9	184258
20149	20184	10300015	Townsend Geddes	5	6	31089.9	182602
20156	20184	10300015	Townsend Geddes	8	6	31886.3	183197
20156	20184	10300015	Townsend Geddes	8	6	31501.9	183666
20156	20184	10300015	Townsend Geddes	8	6	31233.7	184237
20163	20184	10200017	Romain Champkin	6	5	51034	170506
20156	20184	10200017	Romain Champkin	1	5	50446.8	170391
20156	20184	10200017	Romain Champkin	8	5	50830.4	169460
20156	20184	10200017	Romain Champkin	7	5	51035.2	169324
20156	20184	10200017	Romain Champkin	7	5	50492.5	170424
20169	20184	10200017	Romain Champkin	2	5	51275.3	169140
20156	20184	10200017	Romain Champkin	5	5	51047.5	168886
20156	20184	10200017	Romain Champkin	3	5	51995	168805
20156	20184	10200017	Romain Champkin	6	5	52210.4	168988
20156	20184	10200017	Romain Champkin	6	5	52410.3	169545
20141	20184	10200017	Romain Champkin	2	5	51551.8	168920
20141	20184	10200017	Romain Champkin	3	5	51967.9	169766
20141	20184	10200017	Romain Champkin	5	5	51853.5	168085
20141	20184	10200017	Romain Champkin	4	5	51081	169270
20141	20184	10200017	Romain Champkin	8	5	52321.4	169084
20141	20184	10200017	Romain Champkin	3	5	52104.3	168367
20169	20184	10200017	Romain Champkin	2	5	49901.5	169370
20169	20184	10200017	Romain Champkin	4	5	49891.6	169562
20169	20184	10200017	Romain Champkin	2	5	51138.1	169665
20162	20184	10200017	Romain Champkin	8	5	50983.8	169622
20162	20184	10200017	Romain Champkin	1	5	49877.8	170310
20162	20184	10200017	Romain Champkin	3	5	49881.8	170360
20162	20184	10200017	Romain Champkin	1	5	49728.7	169077
20162	20184	10200017	Romain Champkin	6	5	50296.5	169263
20162	20184	10200017	Romain Champkin	7	5	51647.2	168083
20149	20184	10200017	Romain Champkin	1	5	50585.7	168517
20149	20184	10200017	Romain Champkin	4	5	50032.4	169961
20142	20184	10200017	Romain Champkin	6	5	50473.6	169231
20142	20184	10200017	Romain Champkin	8	5	50531.4	170006
20142	20184	10200017	Romain Champkin	5	5	49777.1	169322
20142	20184	10200017	Romain Champkin	2	5	49351.9	168609
20142	20184	10200017	Romain Champkin	6	5	49667.1	168304
20142	20184	10200017	Romain Champkin	5	5	49703.6	168977
20142	20184	10200017	Romain Champkin	3	5	48547.2	169336
20162	20184	10200017	Romain Champkin	5	5	49436.4	170770
20162	20184	10200017	Romain Champkin	2	5	48095.4	169662
20162	20184	10200017	Romain Champkin	8	5	49185.7	171268
20162	20184	10200017	Romain Champkin	3	5	49216	171311
20155	20184	10200017	Romain Champkin	5	5	48946.3	170564
20155	20184	10200017	Romain Champkin	6	5	48801.1	170497
20155	20184	10200017	Romain Champkin	4	5	49121.2	170681
20142	20184	10200017	Romain Champkin	5	5	48489.3	170288
20142	20184	10200017	Romain Champkin	4	5	48560.7	170389
20142	20184	10200017	Romain Champkin	2	5	49167.3	170912
20142	20184	10200017	Romain Champkin	7	5	48470.3	171524
20142	20184	10200017	Romain Champkin	3	5	49944.5	170426
20142	20184	10200017	Romain Champkin	1	5	50481	171338
20163	20184	10200017	Romain Champkin	2	5	50489.5	171393
20163	20184	10200017	Romain Champkin	7	5	49190.6	171005
20163	20184	10200017	Romain Champkin	6	5	49267.6	170726
20135	20184	10500087	Alexei Tamlett	4	3	65725.7	200928
20149	20184	10500087	Alexei Tamlett	1	3	65991.3	200998
20135	20184	10500086	Otha Skypp	1	3	63555.4	205690
20170	20184	10500086	Otha Skypp	6	3	66301.6	205373
20156	20184	10500086	Otha Skypp	1	3	64171.3	204660
20156	20184	10500086	Otha Skypp	8	3	64119.4	205362
20156	20184	10500086	Otha Skypp	7	3	65443.8	205871
20156	20184	10500105	Levon Ruttgers	7	3	60295.3	200760
20156	20184	10500105	Levon Ruttgers	1	3	60250.8	200612
20156	20184	10500105	Levon Ruttgers	5	3	60206.9	200377
20135	20184	10300032	Elwyn Geane	8	6	31092.5	181423
20149	20184	10300032	Elwyn Geane	3	6	31172.1	179950
20156	20184	10300032	Elwyn Geane	1	6	31367.4	179960
20142	20184	10300015	Townsend Geddes	3	6	30378.9	184204
20142	20184	10300015	Townsend Geddes	7	6	31825.5	183502
20142	20184	10300015	Townsend Geddes	7	6	31335.6	183045
20149	20184	10300015	Townsend Geddes	4	6	30719.7	183547
20149	20184	10300015	Townsend Geddes	8	6	31642.2	183591
20149	20184	10300015	Townsend Geddes	1	6	31427.4	182867
20149	20184	10300015	Townsend Geddes	8	6	31049	183405
20156	20184	10300015	Townsend Geddes	4	6	30761	183161
20156	20184	10300015	Townsend Geddes	8	6	30740.7	184130
20156	20184	10300015	Townsend Geddes	7	6	31749.7	183919
20141	20184	10200017	Romain Champkin	4	5	51120.8	170281
20141	20184	10200017	Romain Champkin	5	5	50591.4	170583
20141	20184	10200017	Romain Champkin	2	5	51089.8	169407
20141	20184	10200017	Romain Champkin	3	5	51009.7	169253
20163	20184	10200017	Romain Champkin	5	5	50014.1	169443
20163	20184	10200017	Romain Champkin	3	5	51402.2	168964
20163	20184	10200017	Romain Champkin	7	5	50987.8	171074
20163	20184	10200017	Romain Champkin	7	5	51036.4	171069
20156	20184	10200017	Romain Champkin	1	5	50935.4	170023
20156	20184	10200017	Romain Champkin	7	5	50643.4	171089
20156	20184	10200017	Romain Champkin	1	5	50330.2	170821
20169	20184	10200017	Romain Champkin	5	5	52056.6	169168
20169	20184	10200017	Romain Champkin	6	5	52018.3	170098
20169	20184	10200017	Romain Champkin	3	5	52265.5	169079
20169	20184	10200017	Romain Champkin	4	5	50908.5	168150
20169	20184	10200017	Romain Champkin	5	5	51366.3	168597
20156	20184	10200017	Romain Champkin	3	5	52307.7	169592
20156	20184	10200017	Romain Champkin	3	5	51763.4	169210
20156	20184	10200017	Romain Champkin	2	5	52283.5	168757
20156	20184	10200017	Romain Champkin	1	5	51939.9	167837
20156	20184	10200017	Romain Champkin	5	5	51697.9	168125
20156	20184	10200017	Romain Champkin	2	5	50755.3	169253
20149	20184	10200017	Romain Champkin	1	5	51027.2	169138
20149	20184	10200017	Romain Champkin	1	5	51169.1	169566
20149	20184	10200017	Romain Champkin	4	5	51563.9	169617
20149	20184	10200017	Romain Champkin	6	5	51052.7	167403
20149	20184	10200017	Romain Champkin	6	5	51754.1	168928
20149	20184	10200017	Romain Champkin	3	5	51901.8	168677
20149	20184	10200017	Romain Champkin	4	5	52180	169661
20149	20184	10200017	Romain Champkin	2	5	51961.6	169892
20149	20184	10200017	Romain Champkin	3	5	51895.3	168803
20149	20184	10200017	Romain Champkin	2	5	51725.1	169210
20149	20184	10200017	Romain Champkin	5	5	52293.6	169777
20149	20184	10200017	Romain Champkin	6	5	51615.6	169949
20149	20184	10200017	Romain Champkin	3	5	51222.7	169731
20149	20184	10200017	Romain Champkin	7	5	51826.1	168906
20141	20184	10200017	Romain Champkin	3	5	51666.9	168607
20141	20184	10200017	Romain Champkin	6	5	52094.8	170052
20141	20184	10200017	Romain Champkin	2	5	51680.7	168358
20169	20184	10200017	Romain Champkin	6	5	49660.4	169070
20169	20184	10200017	Romain Champkin	2	5	50292	168778
20169	20184	10200017	Romain Champkin	1	5	50756.1	169297
20162	20184	10200017	Romain Champkin	4	5	50365.2	168768
20149	20184	10200017	Romain Champkin	2	5	49692.2	168661
20149	20184	10200017	Romain Champkin	1	5	50691	168367
20149	20184	10200017	Romain Champkin	2	5	51087.6	168940
20149	20184	10200017	Romain Champkin	3	5	49601.4	169491
20149	20184	10200017	Romain Champkin	1	5	49343.2	169687
20149	20184	10200017	Romain Champkin	2	5	49426.6	168607
20149	20184	10200017	Romain Champkin	8	5	49905.8	169850
20142	20184	10200017	Romain Champkin	5	5	49592.9	168470
20142	20184	10200017	Romain Champkin	4	5	49420.2	170338
20142	20184	10200017	Romain Champkin	8	5	49381	169839
20142	20184	10200017	Romain Champkin	6	5	48528.3	170431
20142	20184	10200017	Romain Champkin	7	5	48615.7	171258
20142	20184	10200017	Romain Champkin	3	5	48479.5	170008
20142	20184	10200017	Romain Champkin	3	5	49151.6	170653
20142	20184	10200017	Romain Champkin	8	5	49150.4	170454
20162	20184	10200017	Romain Champkin	1	5	48937.9	168905
20162	20184	10200017	Romain Champkin	6	5	49278.1	170610
20155	20184	10200017	Romain Champkin	4	5	49511.2	169868
20155	20184	10200017	Romain Champkin	5	5	48573.3	169982
20155	20184	10200017	Romain Champkin	1	5	49007.8	170901
20155	20184	10200017	Romain Champkin	6	5	48392.1	169928
20155	20184	10200017	Romain Champkin	2	5	48308.7	171102
20155	20184	10200017	Romain Champkin	8	5	48775.7	171631
20155	20184	10200017	Romain Champkin	2	5	49149.2	172358
20142	20184	10200017	Romain Champkin	2	5	48954.2	170269
20142	20184	10200017	Romain Champkin	6	5	49259.5	169157
20142	20184	10200017	Romain Champkin	3	5	48504	170668
20142	20184	10200017	Romain Champkin	1	5	48249.1	171778
20142	20184	10200017	Romain Champkin	3	5	49449	172158
20142	20184	10200017	Romain Champkin	2	5	49126	170589
20142	20184	10200017	Romain Champkin	2	5	49257.6	170531
20142	20184	10200017	Romain Champkin	5	5	49756.9	170759
20163	20184	10200017	Romain Champkin	6	5	49272.1	171560
20163	20184	10200017	Romain Champkin	4	5	49644.6	172126
20163	20184	10200017	Romain Champkin	2	5	49361.2	172220
20163	20184	10200017	Romain Champkin	8	5	50095.7	172007
20163	20184	10200017	Romain Champkin	5	5	50206.3	172025
20163	20184	10200017	Romain Champkin	2	5	49967.3	171425
20155	20184	10200017	Romain Champkin	7	5	49390.5	171569
20155	20184	10200017	Romain Champkin	8	5	49159.6	171459
20155	20184	10200017	Romain Champkin	7	5	49497.8	170916
20155	20184	10200017	Romain Champkin	7	5	50285	171592
20155	20184	10200017	Romain Champkin	7	5	50777.4	170845
20135	20184	10300032	Elwyn Geane	3	6	30663.1	180291
20135	20184	10300032	Elwyn Geane	2	6	30981.6	179740
20135	20184	10300032	Elwyn Geane	2	6	31698.3	179434
20142	20184	10300032	Elwyn Geane	7	6	30571.6	180723
20142	20184	10300032	Elwyn Geane	5	6	31631.2	180099
20142	20184	10300032	Elwyn Geane	5	6	31429.6	180502
20135	20184	10300015	Townsend Geddes	5	6	31894.1	183461
20135	20184	10300015	Townsend Geddes	3	6	31468.3	183706
20135	20184	10300015	Townsend Geddes	2	6	31033.4	184455
20135	20184	10300015	Townsend Geddes	4	6	30499.5	184001
20135	20184	10300015	Townsend Geddes	3	6	30642.1	183933
20135	20184	10300015	Townsend Geddes	7	6	30990.8	184056
20142	20184	10300015	Townsend Geddes	5	6	31750.3	184229
20156	20184	10300015	Townsend Geddes	2	6	30848.4	182517
20168	20183	10200034	Kristine Fieldstone	1	5	39081.4	161375
20168	20183	10200034	Kristine Fieldstone	4	5	38370.3	160363
20168	20183	10200034	Kristine Fieldstone	6	5	38880.9	159780
20161	20183	10200034	Kristine Fieldstone	4	5	39227.4	159777
20161	20183	10200034	Kristine Fieldstone	4	5	39356.1	160205
20161	20183	10200034	Kristine Fieldstone	1	5	38529	158935
20148	20183	10200034	Kristine Fieldstone	4	5	38628.4	160315
20140	20183	10200034	Kristine Fieldstone	4	5	39202.7	158846
20140	20183	10200034	Kristine Fieldstone	2	5	38581.7	160308
20149	20183	10200004	Valle Lean	7	5	43841.3	163758
20149	20183	10200004	Valle Lean	2	5	44381.1	162127
20138	20183	10200004	Valle Lean	1	5	43177.5	162528
20138	20183	10200004	Valle Lean	2	5	43198.9	162556
20138	20183	10200004	Valle Lean	7	5	43446.6	163246
20164	20183	10200003	Conney Kindall	3	5	41699.3	162677
20164	20183	10200003	Conney Kindall	7	5	42616.7	161856
20164	20183	10200003	Conney Kindall	1	5	41754.9	162631
20164	20183	10200003	Conney Kindall	2	5	42077.5	160900
20164	20183	10200003	Conney Kindall	1	5	42338	161573
20149	20183	10200003	Ruthanne Stroton	1	5	42614.8	162099
20149	20183	10200003	Ruthanne Stroton	1	5	41381.1	162548
20149	20183	10200003	Ruthanne Stroton	4	5	42962	161396
20138	20183	10200003	Ruthanne Stroton	6	5	42111.9	162307
20138	20183	10200003	Ruthanne Stroton	7	5	42329.8	162778
20138	20183	10200003	Ruthanne Stroton	5	5	42733.5	161721
20131	20183	10200003	Conney Kindall	2	5	41474.6	161695
20131	20183	10200003	Conney Kindall	1	5	41902.3	161556
20164	20183	10200005	Valle Lean	3	5	47444.2	162724
20164	20183	10200005	Valle Lean	6	5	46720.5	162733
20164	20183	10200005	Valle Lean	6	5	45911.7	162206
20149	20183	10200005	Valle Lean	8	5	45683.1	161902
20149	20183	10200005	Valle Lean	7	5	46447.2	162001
20149	20183	10200005	Valle Lean	7	5	46855.4	161074
20138	20183	10200005	Valle Lean	7	5	45712	161780
20138	20183	10200005	Valle Lean	4	5	46214.9	161455
20138	20183	10200005	Valle Lean	7	5	46724.8	161356
20138	20183	10200005	Valle Lean	7	5	46236.5	162022
20138	20183	10200005	Valle Lean	6	5	47471.4	163076
20138	20183	10200005	Valle Lean	2	5	47249.3	162138
20131	20183	10200005	Conney Kindall	4	5	46064.1	163096
20131	20183	10200005	Conney Kindall	5	5	45635.7	162465
20132	20183	10200079	Prentiss Shambroke	8	5	42432.5	157749
20132	20183	10200079	Prentiss Shambroke	3	5	39920.6	158898
20132	20183	10200079	Prentiss Shambroke	1	5	40001.7	157611
20132	20183	10200079	Prentiss Shambroke	4	5	40621.7	157509
20165	20183	10200079	Prentiss Shambroke	2	5	42029.4	158041
20165	20183	10200079	Prentiss Shambroke	3	5	42632.2	158138
20139	20183	10200079	Prentiss Shambroke	5	5	42542.7	158983
20137	20183	10200079	Prentiss Shambroke	1	5	40314	157670
20137	20183	10200079	Prentiss Shambroke	4	5	41016.6	157800
20140	20183	10200121	Prentiss Shambroke	5	5	40401.1	159517
20139	20183	10200122	Prentiss Shambroke	6	5	39963.9	160121
20147	20183	10500039	Ruthann Condon	5	3	53496.8	200216
20147	20183	10500039	Ruthann Condon	1	3	53830.5	198863
20155	20183	10500039	Ruthann Condon	2	3	53745.3	199399
20155	20183	10500039	Ruthann Condon	4	3	53182.3	199868
20155	20183	10500039	Ruthann Condon	5	3	53198.5	198319
20155	20183	10500039	Ruthann Condon	6	3	54277.8	201463
20170	20183	10500039	Ruthann Condon	1	3	54804.4	201853
20177	20183	10500039	Ruthann Condon	2	3	54511.8	200206
20166	20183	10200131	Prentiss Shambroke	5	5	40153.9	159428
20142	20184	10500087	Alexei Tamlett	2	3	66060.5	202075
20135	20184	10500086	Otha Skypp	7	3	63828.3	206120
20170	20184	10500086	Otha Skypp	1	3	64150.5	205482
20170	20184	10500086	Otha Skypp	2	3	64583.1	204532
20149	20184	10500086	Otha Skypp	6	3	64197	205042
20149	20184	10500086	Otha Skypp	3	3	64245.4	205167
20149	20184	10500086	Otha Skypp	8	3	65618.1	205405
20149	20184	10500086	Otha Skypp	6	3	66255.9	206223
20149	20184	10500086	Otha Skypp	5	3	65459.1	204551
20156	20184	10500086	Otha Skypp	3	3	64249.9	205889
20156	20184	10500086	Otha Skypp	7	3	64011.6	206152
20156	20184	10500086	Otha Skypp	3	3	63772.9	205132
20135	20184	10500105	Levon Ruttgers	2	3	60316.8	200441
20142	20184	10500105	Levon Ruttgers	8	3	60091.8	199504
20149	20184	10500105	Levon Ruttgers	1	3	60629.4	200395
20164	20183	10200004	Valle Lean	3	5	42873.3	163069
20164	20183	10200004	Valle Lean	6	5	43362.7	163270
20164	20183	10200004	Valle Lean	5	5	43802.9	162292
20164	20183	10200004	Valle Lean	8	5	44072.2	162769
20164	20183	10200004	Valle Lean	1	5	44338.2	163191
20149	20183	10200004	Valle Lean	4	5	43260.1	163408
20138	20183	10200004	Valle Lean	2	5	44417.7	162362
20138	20183	10200004	Valle Lean	5	5	43729.1	162601
20138	20183	10200004	Valle Lean	2	5	44811.2	162857
20131	20183	10200004	Valle Lean	4	5	43074.1	162878
20131	20183	10200004	Valle Lean	3	5	43367.7	162530
20131	20183	10200004	Valle Lean	1	5	44383.1	163237
20131	20183	10200004	Valle Lean	2	5	43935.4	162427
20131	20183	10200004	Valle Lean	3	5	43966.4	162770
20164	20183	10200003	Conney Kindall	3	5	41988.9	161398
20149	20183	10200003	Ruthanne Stroton	5	5	42692.3	162060
20149	20183	10200003	Ruthanne Stroton	3	5	42134.4	161605
20149	20183	10200003	Ruthanne Stroton	5	5	41918.9	163237
20149	20183	10200003	Ruthanne Stroton	7	5	42001.8	161809
20138	20183	10200003	Ruthanne Stroton	1	5	41501.8	162318
